iter	Logloss
595	0.02145141482
596	0.02139608376
597	0.02137746678
598	0.02135770489
599	0.0213265906
600	0.0212567919
601	0.02121967263
602	0.02114724647
603	0.02106793518
604	0.02105018717
605	0.02099174334
606	0.02093747582
607	0.02091886047
608	0.02089475811
609	0.02086802622
610	0.02079957029
611	0.02075986468
612	0.0207437846
613	0.02072158327
614	0.02068528189
615	0.02064577831
616	0.02060556082
617	0.02058315754
618	0.02054572797
619	0.02052471651
620	0.02046729964
621	0.02037750905
622	0.02035518361
623	0.02030943106
624	0.02028734642
625	0.02024339113
626	0.02018229624
627	0.02012958536
628	0.02010104653
629	0.02003300207
630	0.02002420933
631	0.01997116578
632	0.01993693692
633	0.01988673336
634	0.01986894976
635	0.01983276005
636	0.01980889531
637	0.01978891986
638	0.01970291634
639	0.01966192806
640	0.01964168406
641	0.01962250042
642	0.01960236262
643	0.01955047098
644	0.01949988955
645	0.0194348098
646	0.01938176549
647	0.0193247631
648	0.0193080006
649	0.01929285919
650	0.01924499104
651	0.01922302389
652	0.0192095078
653	0.01915834305
654	0.01913460333
655	0.01907354387
656	0.01903616691
657	0.01902145988
658	0.01899574608
659	0.01893040533
660	0.01887702328
661	0.01885216427
662	0.01884144611
663	0.01882859258
664	0.01881456252
665	0.01877888495
666	0.01874978071
667	0.01865908768
668	0.01862055409
669	0.01861147386
670	0.0185992155
671	0.01858661233
672	0.01856174782
673	0.01852205766
674	0.01846163711
675	0.01839477735
676	0.01837541414
677	0.01833639359
678	0.01830192886
679	0.01824563726
680	0.01823222333
681	0.01818687048
682	0.01812879459
683	0.01806556418
684	0.01802356104
685	0.01798888003
686	0.01794434182
687	0.01793373564
688	0.01786081133
689	0.01781336389
690	0.0178008244
691	0.01778153125
692	0.0177440817
693	0.0176934822
694	0.01767796425
695	0.01766862711
696	0.0176312553
697	0.01761526864
698	0.01760762665
699	0.01759184639
700	0.01758047691
701	0.01755847274
702	0.01752764477
703	0.01750690782
704	0.01742140301
705	0.01741643399
706	0.01736824678
707	0.01733974717
708	0.01731417437
709	0.01730260644
710	0.01727193555
711	0.01724533904
712	0.01720617856
713	0.01717276065
714	0.01714863818
715	0.01708175003
716	0.0170472759
717	0.01701835248
718	0.0169951321
719	0.01697453933
720	0.01695253676
721	0.01691613562
722	0.01689011389
723	0.01688344973
724	0.01686824693
725	0.01682684498
726	0.01681347033
727	0.01680818781
728	0.01677556247
729	0.01675561095
730	0.01672718239
731	0.0167183137
732	0.01668319724
733	0.01666237681
734	0.01663689445
735	0.01662129511
736	0.01657856342
737	0.0165728507
738	0.01656353278
739	0.01654932115
740	0.016538341
741	0.01648648364
742	0.01646385197
743	0.01644808197
744	0.01641426589
745	0.01639878859
746	0.01636433091
747	0.01635342851
748	0.01633190858
749	0.01629983157
750	0.01627630842
751	0.0162511725
752	0.01622999394
753	0.01621536789
754	0.01621222521
755	0.01618567024
756	0.01618022802
757	0.01616547825
758	0.01615475697
759	0.01611206159
760	0.01604089565
761	0.01600275507
762	0.01596595037
763	0.01595818484
764	0.01595017575
765	0.01588873687
766	0.01584350209
767	0.01581775829
768	0.01579239015
769	0.01576291728
770	0.0157280776
771	0.01566288096
772	0.01560667167
773	0.01558929223
774	0.01556809761
775	0.01553007664
776	0.0154948537
777	0.01546119214
778	0.01543831248
779	0.01540236092
780	0.01539595087
781	0.0153863063
782	0.01537718249
783	0.01535689186
784	0.01533842083
785	0.01532887645
786	0.01530774166
787	0.01526877072
788	0.01525785565
789	0.0152381319
790	0.01522246212
791	0.01520430306
792	0.01518476965
793	0.01516627011
794	0.01513653322
795	0.01513046353
796	0.01512136171
797	0.01509143156
798	0.01503347488
799	0.01501904269
800	0.01497632232
801	0.0149542637
802	0.01494760512
803	0.01491577895
804	0.01488847455
805	0.01486727401
806	0.01483864284
807	0.01481231082
808	0.01480344351
809	0.01479716162
810	0.01477543768
811	0.01476485215
812	0.01473545928
813	0.01470122188
814	0.01464393975
815	0.01462399747
816	0.01461021036
817	0.01459052887
818	0.01456078402
819	0.01449767094
820	0.01445964628
821	0.0144453206
822	0.01438429473
823	0.01435003555
824	0.0143310818
825	0.01430076766
826	0.01427764532
827	0.01424792158
828	0.01423294372
829	0.01420858283
830	0.01416864892
831	0.0141560126
832	0.01414103869
833	0.01411519057
834	0.0141077047
835	0.01409951491
836	0.01408171154
837	0.01405858879
838	0.01402725609
839	0.01398697194
840	0.0139651315
841	0.01395086628
842	0.01392613179
843	0.01390861628
844	0.01385401972
845	0.01384786153
846	0.01378672155
847	0.01376517561
848	0.01375929861
849	0.01375391876
850	0.01371840338
851	0.01371495662
852	0.01368646808
853	0.01366917003
854	0.01364199199
855	0.01363399911
856	0.01361820579
857	0.01359198026
858	0.01356936244
859	0.01355095051
860	0.0135425222
861	0.01353509185
862	0.01349665194
863	0.01348049376
864	0.01346333874
865	0.0134013129
866	0.01337841788
867	0.01337384277
868	0.01335981212
869	0.0133473003
870	0.01331348275
871	0.01330616835
872	0.01325526511
873	0.01322910109
874	0.01321175888
875	0.01319022289
876	0.01317426337
877	0.01316764418
878	0.01313777759
879	0.01312623244
880	0.01310915079
881	0.01308885463
882	0.01306517873
883	0.01306024513
884	0.01304008597
885	0.01301609661
886	0.01299595852
887	0.01298647551
888	0.01296258563
889	0.01294475072
890	0.01293548288
891	0.01291983552
892	0.01288423778
893	0.0128709725
894	0.01283300947
895	0.01282553456
896	0.01280087459
897	0.01274561364
898	0.01271208108
899	0.01270737818
900	0.01270026697
901	0.01268060544
902	0.01264826681
903	0.01263268204
904	0.01259431489
905	0.01256338489
906	0.01254330592
907	0.01250854013
908	0.01248802421
909	0.0124798923
910	0.01244992424
911	0.01243354323
912	0.01241509912
913	0.0123877557
914	0.01238038755
915	0.01235124375
916	0.01234541989
917	0.01233000302
918	0.01232152376
919	0.01231652938
920	0.01229231137
921	0.01228314504
922	0.01228002301
923	0.01225631193
924	0.01223932799
925	0.01221829843
926	0.01216386143
927	0.01214994304
928	0.01214201774
929	0.01208695288
930	0.01204757795
931	0.01202144357
932	0.01200757098
933	0.01199606719
934	0.01196309102
935	0.01195914668
936	0.01195126181
937	0.01194658066
938	0.01191379354
939	0.01190326025
940	0.01188703882
941	0.01186122533
942	0.01185125444
943	0.01183262829
944	0.0118225365
945	0.01179833191
946	0.01178754046
947	0.01178391805
948	0.01177104043
949	0.01173867908
950	0.01173503671
951	0.01172812392
952	0.01171387045
953	0.0116882558
954	0.01167240909
955	0.01165315657
956	0.01163379292
957	0.01160740364
958	0.01159692663
959	0.01156590836
960	0.0115540058
961	0.01153508277
962	0.01152362361
963	0.01151543954
964	0.01150733971
965	0.01147805578
966	0.01145548708
967	0.01145073287
968	0.01145029744
969	0.01143951725
970	0.01141412226
971	0.01139674674
972	0.01138435454
973	0.011359912
974	0.01133947306
975	0.01132570091
976	0.01131374922
977	0.01130524339
978	0.0112865601
979	0.0112454906
980	0.01122402425
981	0.01119962312
982	0.01119468336
983	0.01118822061
984	0.01116970414
985	0.01116519351
986	0.01113605201
987	0.01113364093
988	0.0111294813
989	0.01111808719
990	0.01110041527
991	0.01105998711
992	0.01105115397
993	0.01103954591
994	0.01102955565
995	0.01101770318
996	0.0109935612
997	0.01098688029
998	0.01093703056
999	0.0109176843
